"shapeid","x","y","house_num","special_co","streetname"
"1169","-73.7280009881","40.6916552675","116-056","B","CROSS ISLAND PARKWAY"
"1170","-73.807497932","40.6820691986","114-005","B","134 STREET"
"1171","-73.7433355814","40.6579889733","240-041","B","EDGEWOOD STREET"
"1172","-73.7659399603","40.6632101095","145-092","B","180 STREET"
"1173","-73.8191313296","40.8306477108","814","B","THROGS NECK EXPRESSWAY SR"
"1174","-73.9850614139","40.7380947829","45","B","GRAMERCY PARK"
"1175","-73.7729952023","40.745575225","58-032","B","204 STREET"
"1176","-74.1234968387","40.6099179124","55","B","NORTH GANNON AVENUE"
"1177","-73.899052068","40.7583589823","30-051","B","BROOKLYN QUEENS EXPWY E SR N"
"1178","-74.2397710282","40.4988339356","515","B","SURF AVENUE"
"1179","-74.1994353602","40.5529958853","85","B","RAILY COURT"
"1180","-74.1781156526","40.5489311046","494","B","DRUMGOOLE ROAD EAST"
"1181","-74.2119020485","40.5489511973","102","B","ARROWOOD COURT"
"1182","-73.7518212611","40.7753950044","120","B","34 AVENUE"
"1183","-73.8347006633","40.7087104735","124","B","82 DRIVE"
"1184","-73.8323482986","40.6562546167","15","B","VAN DER LINN STREET"
"1185","-73.8870468222","40.7345749559","74-033","B","CALAMUS AVENUE"
"1186","-73.7743618463","40.7485771227","53-040","B","204 STREET"
"1187","-73.8855468809","40.7171317429","69-079","B","63 AVENUE"
"1188","-73.8461054116","40.7809715677","20-022","B","122 STREET"
"1189","-73.8457653511","40.7351347119","63-034","B","112 STREET"
"1190","-73.8349472452","40.6784089076","103-024","B","109 AVENUE"
"1191","-73.8018200241","40.6761541664","118-021","B","139 STREET"
"1192","-73.8169150445","40.7050744387","87-035","B","VAN WYCK EXPRESSWAY"
"1193","-73.8459528638","40.7792736141","22-029","B","122 STREET"
"1194","-73.814866019","40.7535602938","146-015","B","46 AVENUE"
"1195","-73.8452989485","40.7163731766","154","B","EXETER STREET"
"1196","-73.7811946378","40.767887342","34-023","B","207 STREET"
"1197","-73.9905240481","40.7370801736","41","B","UNION SQUARE"
"1198","-73.8408063801","40.5781699675","120-009","B","ROCKAWAY BEACH BOULEVARD"
"1199","-73.9945083354","40.7024572712","12","B","COLUMBIA HEIGHTS"
"1200","-73.7481071304","40.775597172","303","B","35 AVENUE"
"1201","-73.7996878326","40.5921002907","348","B","BEACH 71 STREET"
"1202","-73.8215456791","40.7904573187","10-023","B","WHITESTONE EXPRESSWAY"
"1203","-73.840688833","40.7107605165","152","B","77 AVENUE"
"1204","-73.7520497039","40.7772367045","127","B","32 AVENUE"
"1205","-73.7685923449","40.7697915955","215-040","B","35 AVENUE"
"1206","-73.7509975444","40.7783585832","237-008","B","30 AVENUE"
"1207","-73.779894669","40.7656537584","36-009","B","207 STREET"
"1208","-73.7476672293","40.7760574628","240-026","B","34 AVENUE"
"1209","-73.9547464491","40.811938935","415","B","DR M L KING JR BOULEVARD"
"1210","-73.8069196435","40.8189650004","4221","B","EAST 177 STREET"
"1211","-73.8355300845","40.8746627744","3129","B","NEW ENGLAND THRUWAY"
"1212","-73.9999644392","40.622290157","1443","B","68 STREET"
"1213","-74.0030138903","40.6239896745","1311","B","68 STREET"
"1214","-73.9516050742","40.5841911482","3358","B","SHORE PARKWAY SR SOUTH"
"1215","-73.9183164927","40.8028294027","160","B","BRUCKNER BOULEVARD"
"1216","-73.8553354313","40.810658717","246","B","SOUNDVIEW AVENUE"
"1217","-73.8065381096","40.8188852425","4245","B","EAST 177 STREET"
"1218","-73.8943880953","40.8703823156","2808","B","JEROME AVENUE"
"1219","-73.7537491972","40.7753760336","235-001","B","34 AVENUE"
"1220","-73.8032313502","40.7713083006","161-003","B","BAYSIDE LANE"
"1221","-73.8139663264","40.786915479","149-058","B","15 AVENUE"
"1222","-73.7509014929","40.7769148766","216","B","32 AVENUE"
"1223","-73.832862708","40.717708668","76-026","B","113 PLACE"
"1224","-73.7489399369","40.7758569513","256","B","34 AVENUE"
"1225","-73.7513037944","40.7758435053","33-098","B","237 STREET"
"1226","-73.8498609879","40.7920858682","119-022","B","5 AVENUE"
"1227","-74.0000653925","40.6223522707","1441","B","68 STREET"
"1228","-73.901112587","40.7080568652","66-007","B","PROSPECT AVENUE"
"1229","-73.8220078768","40.8340646701","1030","B","THROGS NECK EXPRESSWAY SR"
"1230","-73.9200017682","40.8857615467","2","B","RIVER ROAD"
"1231","-73.7802971604","40.763700065","38-016","B","206 STREET"
"1232","-73.8122357739","40.7778597194","151-003","B","WILLETS POINT BOULEVARD"
"1233","-73.7444235324","40.6027797633","815","B","DORIS LANE"
"1234","-73.8410456887","40.5789471222","120-010","B","ROCKAWAY BEACH BOULEVARD"
"1235","-74.0055589583","40.7302151386","71","B","LEROY STREET"
"1236","-73.7508584934","40.7807674506","315","B","27 AVENUE"
"1237","-73.8417994895","40.8403713118","116","B","WESTCHESTER SQUARE"
"1238","-73.7292316382","40.6632569312","250-015","B","OCEAN AVENUE"
"1239","-73.8460338429","40.7770808348","23-053","B","122 STREET"
"1240","-73.8194999294","40.597977034","20-024","B","DEMEREST ROAD"
"1241","-73.7756549379","40.7514007271","48-054","B","204 STREET"
"1242","-73.8528647569","40.830579268","2110","B","EAST 177 STREET"
"1243","-73.9851054844","40.7370955697","31","B","GRAMERCY PARK"
"1244","-73.8356686067","40.8740089939","3105","B","NEW ENGLAND THRUWAY"
"1245","-73.8454931464","40.787767924","11-007","B","122 STREET"
"1246","-73.8266334142","40.7924135363","20","B","BOULEVARD"
"1247","-73.8979289429","40.7269602641","66-022","B","56 AVENUE"
"1248","-73.7482432372","40.77765552","339","B","32 AVENUE"
"1249","-73.7511381521","40.7776838148","237-010","B","31 AVENUE"
"1250","-73.9992952113","40.7171824482","218","B","CANAL STREET"
"1251","-73.8555159529","40.7041229979","81-061","B","JACKIE ROBINSON PARKWAY"
"1252","-73.9848839499","40.737996574","135","B","EAST 21 STREET"
"1253","-73.819901256","40.6715041756","113-024","B","109 AVENUE"
"1254","-73.8458706895","40.7871207699","12-022","B","122 STREET"
"1255","-73.8977845795","40.7270344893","66-026","B","56 AVENUE"
"1256","-73.7505874865","40.7803630245","320","B","27 AVENUE"
"1257","-73.7522603565","40.7760299384","236-004","B","33 AVENUE"
"1258","-73.7758411635","40.7516706396","48-042","B","204 STREET"
"1259","-73.7535175847","40.77469266","234-001","B","35 AVENUE"
"1260","-73.7754875252","40.7546774826","47-006","B","CLEARVIEW EXPRESSWAY"
"1261","-73.7829689266","40.7687196022","33-028","B","206 STREET"
"1262","-73.8120287676","40.8190939321","4080","B","THROGS NECK EXPRESSWAY"
"1263","-74.0006160126","40.6223622522","1424","B","68 STREET"
"1264","-73.7738723824","40.7474902105","56-018","B","204 STREET"
"1265","-73.822999048","40.7253811078","141-014","B","72 ROAD"
"1266","-73.751094337","40.7797131668","240-012","B","28 AVENUE"
"1267","-73.7532945163","40.7789052057","235-005","B","30 AVENUE"
"1268","-73.7720584965","40.67103396","137-046","B","168 STREET"
"1269","-73.8456601043","40.78501935","14-011","B","122 STREET"
"1270","-73.8854349895","40.8451250199","2045","B","SOUTHERN BOULEVARD"
"1271","-73.7688619505","40.6967030538","185-008","B","114 AVENUE"
"1272","-73.7864253832","40.7128463423","177-016","B","87 DRIVE"
"1273","-73.7754596418","40.750873848","50-012","B","204 STREET"
"1274","-73.997984148","40.6211687522","1531","B","OVINGTON AVENUE"
"1275","-73.8883844496","40.7661089913","80-020","B","GRAND CENTRAL PARKWAY"
"1276","-73.846011883","40.7826074104","18-016","B","122 STREET"
"1277","-73.7756656047","40.7550562839","46-040","B","CLEARVIEW EXPRESSWAY"
"1278","-73.7786963107","40.7633936067","38-039","B","207 STREET"
"1279","-73.7480945572","40.7783964807","363","B","GROSVENOR ROAD"
"1280","-73.8213725131","40.8334768687","1004","B","THROGS NECK EXPRESSWAY SR"
"1281","-74.0035904121","40.6340970161","5715","B","10 AVENUE"
"1282","-73.8114864598","40.7778381716","151-025","B","23 AVENUE"
"1283","-73.7878437916","40.7869634829","13-038","B","ROBIN LANE"
"1284","-73.8167668276","40.5845291428","159","B","CROSS BAY PARKWAY"
"1285","-73.8552278408","40.8102027066","228","B","SOUNDVIEW AVENUE"
"1286","-73.7514476545","40.780013012","303","B","28 AVENUE"
"1287","-73.7494127176","40.7774871608","303","B","32 AVENUE"
"1288","-73.8232976765","40.6018327497","64","B","16 ROAD"
"1289","-73.738444434","40.7751874941","72","B","NASSAU ROAD"
"1290","-74.0074417953","40.7522347886","200","B","12 AVENUE"
"1291","-73.8223496619","40.8901160549","917","B","PEACE STREET"
"1292","-73.7725713384","40.747949024","56-017","B","205 STREET"
"1293","-73.8465466912","40.7763394584","25-016","B","122 STREET"
"1294","-73.9087391143","40.7289496371","58-075","B","QUEENS MIDTOWN EXPRESSWAY SR N"
"1295","-73.7492386495","40.7316814538","218-067","B","GRAND CENTRAL PARKWAY"
"1296","-73.8195394826","40.8312036287","836","B","THROGS NECK EXPRESSWAY SR"
"1297","-73.9084875499","40.6429716863","9007","B","BAY VIEW AVENUE"
"1298","-73.8564957367","40.8991336925","636","B","EAST 238 STREET"
"1299","-73.9659574068","40.5776779181","42","B","BRIGHTON 1 TERRACE"
"1300","-73.8458876941","40.7868557433","12-034","B","122 STREET"
"1301","-74.1232798036","40.6099156175","49","B","NORTH GANNON AVENUE"
"1302","-74.1111976495","40.6210859178","942","B","CLOVE WAY"
"1303","-73.7716014479","40.7459210253","58-035","B","205 STREET"
"1304","-74.133875815","40.5816489998","68","B","LONDON ROAD"
"1305","-74.1546272918","40.5528828954","153","B","COLON AVENUE"
"1306","-73.9259485609","40.6743163577","1706","B","BERGEN STREET"
"1307","-73.8454870657","40.788285549","9-039","B","122 STREET"
"1308","-74.1993871065","40.5529417353","87","B","RAILY COURT"
"1309","-74.1991859462","40.5531375911","115","B","RAILY COURT"
"1310","-73.7618198492","40.752001578","217-023","B","56 AVENUE"
"1311","-73.8253154017","40.7196043459","78-005","B","135 STREET"
"1312","-73.8239353122","40.7157749898","134-012","B","GRAND CENTRAL PARKWAY"
"1313","-73.7515711869","40.778984523","29-000","B","237 STREET"
"1314","-73.9225382542","40.73679243","50-029","B","43 STREET"
"1315","-73.7745817733","40.6835326638","119-028","B","171 STREET"
"1316","-73.749776867","40.7778478435","302","B","31 AVENUE"
"1317","-73.7524033926","40.6049478657","16-018","B","FAR ROCKAWAY BOULEVARD"
"1318","-73.7731750319","40.7491963569","53-029","B","205 STREET"
"1319","-73.8408804999","40.7165312786","23","B","74 AVENUE"
"1320","-73.7502012262","40.5976577457","16-009","B","PLAINVIEW AVENUE"
"1321","-73.7492879253","40.7719809713","236-034","B","HILLSIDE AVENUE"
"1322","-73.7501352988","40.5976579223","16-007","B","PLAINVIEW AVENUE"
"1323","-73.7511411671","40.7783780551","237-002","B","30 AVENUE"
"1324","-73.7510461653","40.7772452951","237-013","B","32 AVENUE"
"1325","-73.8465302095","40.7766414964","25-006","B","122 STREET"
"1326","-73.745868414","40.7729312833","240-041","B","HILLSIDE AVENUE"
"1327","-73.8552658844","40.7041109664","81-069","B","JACKIE ROBINSON PARKWAY"
"1328","-73.7481031793","40.7770111968","240-025","B","33 AVENUE"
"1329","-73.8457358622","40.7830436907","18-001","B","122 STREET"
"1330","-73.9848036424","40.7586731546","1552","B","BROADWAY"
"1331","-73.8351226663","40.7194289245","75-002","B","113 PLACE"
"1332","-73.8333289398","40.7180806485","76-006","B","113 PLACE"
"1333","-74.0081334189","40.6272054532","1071","B","68 STREET"
"1334","-73.8594887377","40.8325728925","1922","B","EAST 177 STREET"
"1335","-74.0032605952","40.5760242649","38","B","TUDOR TERRACE"
"1336","-73.8952934552","40.6338790691","1575","B","EAST 92 STREET"
"1337","-74.0146518035","40.6291319854","836","B","OVINGTON AVENUE"
"1338","-73.9315264797","40.6946333612","1068","B","BROADWAY"
"1339","-73.842784053","40.8398013591","135","B","WESTCHESTER SQUARE"
"1340","-73.7782216564","40.715056233","87-003","B","DALNY ROAD"
"1341","-73.7481072867","40.7760005844","312","B","34 AVENUE"
"1342","-73.7384720439","40.7692715969","43-012","B","250 STREET"
"1343","-73.8593701989","40.7423536529","102-019","B","51 AVENUE"
"1344","-73.8168711349","40.8280236967","652","B","THROGS NECK EXPRESSWAY SR"
"1345","-73.8424357239","40.8410774092","72","B","WESTCHESTER SQUARE"
"1346","-73.8214405879","40.6016668824","22","B","16 ROAD"
"1347","-73.7440183101","40.6584381099","240-018","B","EDGEWOOD STREET"
"1348","-73.7414308228","40.7381715774","230-007","B","GRAND CENTRAL PARKWAY"
"1349","-73.7501240744","40.7310515153","218-033","B","GRAND CENTRAL PARKWAY"
"1350","-73.8453820714","40.7171185516","55","B","BOW STREET"
"1351","-73.7970125393","40.6866106459","111-044","B","LIVERPOOL STREET"
"1352","-73.8488108829","40.6875018147","94-016","B","94 STREET"
"1353","-73.903386949","40.7255635022","61-022","B","55 DRIVE"
"1354","-73.8358129832","40.7068402377","116-018","B","GROSVENOR ROAD"
"1355","-73.806019934","40.687521566","139-012","B","HAWTREE CREEK ROAD"
"1356","-73.8558008686","40.8992214881","655","B","EAST 238 STREET"
"1357","-73.8069190652","40.6875953761","138-017","B","HAWTREE CREEK ROAD"
"1358","-73.7434711727","40.6582244596","240-031","B","EDGEWOOD STREET"
"1359","-73.7592526126","40.6989519798","194-035","B","114 AVENUE"
"1360","-73.8208964833","40.6045995439","19","B","12 ROAD"
"1361","-73.8268847406","40.790410202","141-058","B","CENTER DRIVE"
"1362","-73.7785671703","40.715024057","87-004","B","DALNY ROAD"
"1363","-74.0076391373","40.7472519105","130","B","11 AVENUE"
"1364","-73.896559022","40.6342449066","1534","B","EAST 92 STREET"
"1365","-73.9513635724","40.7108095404","496","B","BORINQUEN PLACE"
"1366","-73.7533691876","40.7744372405","234-002","B","35 AVENUE"
"1367","-73.7737674663","40.7503983949","50-045","B","205 STREET"
"1368","-73.8165321933","40.8276964588","640","B","THROGS NECK EXPRESSWAY SR"
"1369","-73.7971451298","40.6875770054","111-011","B","LIVERPOOL STREET"
"1370","-73.7487829043","40.7751811222","250","B","35 AVENUE"
"1371","-73.7505535729","40.7822593329","25-004","B","DOUGLAS ROAD"
"1372","-73.8973330322","40.7275115928","66-043","B","56 AVENUE"
"1373","-73.7503906492","40.5956443246","16-024","B","SEAGIRT BOULEVARD"
"1374","-73.781096454","40.7650580822","36-018","B","206 STREET"
"1375","-74.0130199756","40.6284345913","891","B","OVINGTON AVENUE"
"1376","-73.7482250673","40.7776594234","240-035","B","32 AVENUE"
"1377","-73.8149161462","40.7531631609","146-006","B","46 AVENUE"
"1378","-73.7719586702","40.7466648469","58-003","B","205 STREET"
"1379","-74.0143542693","40.6289475407","848","B","OVINGTON AVENUE"
"1380","-73.8255137557","40.7908604143","144-027","B","CENTER DRIVE"
"1381","-73.8214921413","40.6018336176","23","B","16 ROAD"
"1382","-73.7478682706","40.7760438563","240-020","B","34 AVENUE"
"1383","-73.9394119225","40.8548997444","16","B","CHITTENDEN AVENUE"
"1384","-73.8601203919","40.8327574063","1900","B","EAST 177 STREET"
"1385","-73.9944715913","40.7025286158","8","B","COLUMBIA HEIGHTS"
"1386","-73.7759817055","40.7519585974","48-032","B","204 STREET"
"1387","-73.749810706","40.7799155795","240-050","B","28 AVENUE"
"1388","-73.7479076327","40.7781514034","354","B","31 AVENUE"
"1389","-73.8910634635","40.7250413338","70-006","B","58 ROAD"
"1390","-73.8183273161","40.6092601158","14","B","6 ROAD"
"1391","-73.7499002926","40.7798983492","340","B","28 AVENUE"
"1392","-74.0143166303","40.6289259341","850","B","OVINGTON AVENUE"
"1393","-73.7503319632","40.7777170664","230","B","GROSVENOR ROAD"
"1394","-73.7498210335","40.775728984","222","B","34 AVENUE"
"1395","-73.822188162","40.6031411941","44","B","14 ROAD"
"1396","-73.7474579215","40.7749675679","240-007","B","36 AVENUE"
"1397","-73.8166277138","40.8277462819","642","B","THROGS NECK EXPRESSWAY SR"
"1398","-73.7489344745","40.7775657011","319","B","32 AVENUE"
"1399","-73.7990112186","40.5909595527","303","B","BEACH 71 STREET"
"1400","-73.8978424834","40.7272376424","66-029","B","56 AVENUE"
"1401","-73.7512991219","40.7768434763","202","B","32 AVENUE"
"1402","-73.7383661949","40.7691088156","43-018","B","250 STREET"
"1403","-73.7865695905","40.7127716665","177-014","B","87 DRIVE"
"1404","-73.8356435956","40.8750824576","3143","B","NEW ENGLAND THRUWAY"
"1405","-73.8456640764","40.78487507","14-017","B","122 STREET"
"1406","-73.7458896237","40.7729313301","325","B","HILLSIDE AVENUE"
"1407","-73.7618853459","40.6982637516","191-011","B","114 AVENUE"
"1408","-73.8110347899","40.5915268033","1","B","BAYSIDE DOCK"
"1409","-73.7764183392","40.7574580536","45-027","B","CLEARVIEW EXPRESSWAY"
"1410","-73.9596632817","40.6178175519","1510","B","AVENUE M"
"1411","-73.7760514427","40.7521071545","48-026","B","204 STREET"
"1412","-73.7591529854","40.5969870569","316","B","BEACH 26 STREET"
"1413","-73.7464282306","40.7765778245","361","B","34 AVENUE"
"1414","-73.8581707837","40.8321850246","1960","B","EAST 177 STREET"
"1415","-74.1665023075","40.6181611279","21","B","CASWELL AVENUE"
"1416","-74.1231462445","40.6099192306","47","B","NORTH GANNON AVENUE"
"1417","-74.2120248217","40.5491077464","92","B","ARROWOOD COURT"
"1418","-74.2123432654","40.5496099516","72","B","ARROWOOD COURT"
"1419","-74.1665974669","40.6181741749","25","B","CASWELL AVENUE"
"1420","-74.1546925572","40.5528588447","151","B","COLON AVENUE"
"1421","-73.7745164024","40.6834214675","119-032","B","171 STREET"
"1422","-74.1214610483","40.5748344433","2508","B","RICHMOND ROAD"
"1423","-73.7277935301","40.6920627215","116-040","B","CROSS ISLAND PARKWAY"
"1424","-74.2116209534","40.5491063038","97","B","ARROWOOD COURT"
"1425","-73.7503481474","40.7777048335","237-030","B","31 AVENUE"
"1426","-73.7783778447","40.7628042345","39-017","B","207 STREET"
